api,og_code,district,county,county_no,ofcu_well_priority,operator_name,operator_no,lease_name,lease_no,well_no,field_name,field_no,sfp_code,ice_inspection_date,ice_inspection_id,sb639_enf,sb639_r15,months_delinquent,oil_unit_no,water_land_code,multi_comp_flag,api_depth,wb_shutin_dt,well_shutin_dt,wb_14b2_flag,well_type_name,plug_date,plug_lease_name,plug_operator_name,recent_permit,recent_permit_lease_name,recent_permit_operator_no,on_schedule,og_wellbore_ewa_id,w2g1_filed_date,w2g1_date,completion_date,w3_file_date,p5_renewal_month,p5_renewal_year,p5_org_status,current_inactive_yrs,current_inactive_months,wl_14b2_ext_status,wl_14b2_mech_integ,wl_14b2_plg_ord_sf,wl_14b2_pollution,wl_14b2_fldops_hold,wl_14b2_h15_prob,wl_14b2_h15_delq,wl_14b2_oper_delq,wl_14b2_dist_sfp,wl_14b2_dist_sf_clnup,wl_14b2_dist_st_plg,wl_14b2_good_faith,wl_14b2_well_other,surf_eqp_viol,w3x_viol,h15_status_code
34731828,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,HARTT GAS UNIT,200213,4,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,539101,Enf,,21,,L,,9000,201910,201910,Y,TEMP ABANDONED,,HARTT GAS UNIT,WEATHERLY OIL & GAS  LLC,533598,HARTT GAS UNIT,902815,Y,4828133049,20040420,20040225,20040129,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731836,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SHUMATE GAS UNIT,200200,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,538945,Enf,,21,,L,,9350,200904,200904,Y,TEMP ABANDONED,,SHUMATE GAS UNIT,WEATHERLY OIL & GAS  LLC,535053,SHUMATE GAS UNIT,902815,Y,4828133056,20060621,20060308,20031124,,9,2021,D,12,2,D, , , , , , ,O,,,,,,,,
34731839,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,COATS GAS UNIT,200479,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-29,542587,Enf,,21,,L,,8900,200904,200904,Y,TEMP ABANDONED,,COATS GAS UNIT,WEATHERLY OIL & GAS  LLC,536406,COATS GAS UNIT,902815,Y,4828133059,20060818,20060316,20040105,,9,2021,D,12,2,D, , , , , , ,O,,,,,,,,
34731841,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,GARRISON LUMBER,200391,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-28,541592,Enf,,21,,L,,8875,201910,201910,Y,TEMP ABANDONED,,GARRISON LUMBER,WEATHERLY OIL & GAS  LLC,536824,GARRISON LUMBER,902815,Y,4828133061,20060818,20060316,20040120,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731848,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,COHEN,202275,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-25,541325,Enf,,21,,L,,9000,201806,201806,Y,TEMP ABANDONED,,COHEN,WEATHERLY OIL & GAS  LLC,538744,COHEN,902815,Y,4828133068,20060821,20060330,20040309,,9,2021,D,3,0,D, , , , , , ,O,,,,,,,,
34731850,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,GARRISON LUMBER,200584,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-28,541641,Enf,,21,,L,,8875,201710,201710,Y,TEMP ABANDONED,,GARRISON LUMBER,WEATHERLY OIL & GAS  LLC,538728,GARRISON LUMBER,902815,Y,4828133071,20060818,20060316,20040124,,9,2021,D,3,8,D, , , , , , ,O,,,,,,,,
34731882,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,DURRETT GAS UNIT,202503,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-04,545056,Enf,,21,,L,,9025,200904,200904,Y,TEMP ABANDONED,,DURRETT GAS UNIT,WEATHERLY OIL & GAS  LLC,542541,DURRETT GAS UNIT,902815,Y,4828133100,20040913,20040621,20040520,,9,2021,D,12,2,D, , , , , , ,O,,,,,,,,
34731863,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KOLB GAS UNIT,200878,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-29,542590,Enf,,21,,L,,9025,201910,201910,Y,TEMP ABANDONED,,KOLB GAS UNIT,WEATHERLY OIL & GAS  LLC,540220,KOLB GAS UNIT,902815,Y,4828133083,20040609,20040325,20040225,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731866,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,HART,204383,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-11-13,710525,Enf,,21,,L,,8975,201404,201404,Y,PRODUCING,,HART,WEATHERLY OIL & GAS  LLC,550379,HART,902815,Y,4828133085,20070522,20070413,20070326,,9,2021,D,7,2,D, , , , , , ,O,,,,,,,,
34731869,G,06,NACOGDOCHES,347,,"DEEP ROCK RESOURCES, INC.",209651,TAYLOR,203196,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-09-22,688684,Enf,,30,,L,,9004,201801,201801,Y,TEMP ABANDONED,,TAYLOR,DEEP ROCK RESOURCES  INC.,540359,TAYLOR,209651,Y,4828133088,20041020,20040728,20040424,,11,2021,D,3,5,D, , , , , , ,O,,,,,,,,
34731922,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SEELIGSON GAS UNIT,206789,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-09-23,689956,Enf,,21,,L,,9250,201910,201910,Y,TEMP ABANDONED,,SEELIGSON GAS UNIT,WEATHERLY OIL & GAS  LLC,546889,SEELIGSON GAS UNIT,902815,Y,4828133137,20060818,20060316,20041205,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731901,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,FLOICE GAS UNIT,203937,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-29,542583,Enf,,21,,L,,9132,201909,201909,Y,PRODUCING,,FLOICE GAS UNIT,WEATHERLY OIL & GAS  LLC,545670,FLOICE GAS UNIT,902815,Y,4828133117,20060621,20060306,20040806,,9,2021,D,1,9,,,,,,,,,,,,,,,,
34731905,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,HARTT GAS UNIT,204496,5,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,539850,Enf,,21,,L,,8951,201910,201910,Y,TEMP ABANDONED,,HARTT GAS UNIT,WEATHERLY OIL & GAS  LLC,546125,HARTT GAS UNIT,902815,Y,4828133121,20060105,20051014,20051001,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731906,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KING GAS UNIT,204810,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-21,538464,Enf,,21,,L,,9350,201901,201901,Y,TEMP ABANDONED,,KING GAS UNIT,WEATHERLY OIL & GAS  LLC,546661,KING GAS UNIT,902815,Y,4828133122,20060818,20060313,20040914,,9,2021,D,2,5,D, , , , , , ,O,,,,,,,,
34731907,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,DELONEY,225280,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-11-05,708240,Enf,,21,,L,,9100,201006,201006,Y,TEMP ABANDONED,,DELONEY,WEATHERLY OIL & GAS  LLC,546670,DELONEY,902815,Y,4828133123,20070628,20051214,20051130,,9,2021,D,11,0,D, , , , , , ,O,,,,,,,,
34731965,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,TEMPLE-INLAND GAS UNIT,213454,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2021-02-04,740767,Enf,,21,,L,,8950,201512,201512,Y,PRODUCING,,TEMPLE-INLAND GAS UNIT,WEATHERLY OIL & GAS  LLC,550998,TEMPLE-INLAND GAS UNIT,902815,Y,4828133179,20060425,20050801,20050525,,9,2021,D,5,6,D, , , , , , ,O,,,,,,,,
34731883,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,CARO LUMBER GAS UNIT,202501,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-13,548477,Enf,,21,,L,,9150,201910,201910,Y,PRODUCING,,CARO LUMBER GAS UNIT,WEATHERLY OIL & GAS  LLC,542546,CARO LUMBER GAS UNIT,902815,Y,4828133101,20041012,20040621,20040524,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731893,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SOLOMON GAS UNIT,203665,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-04-20,618019,Enf,,21,,L,,9275,201910,201910,Y,PRODUCING,,SOLOMON GAS UNIT,WEATHERLY OIL & GAS  LLC,544816,SOLOMON GAS UNIT,902815,Y,4828133110,20060818,20060316,20040703,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731894,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,MILLER GAS UNIT,204812,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,540173,Enf,,21,,L,,9100,201406,201406,Y,TEMP ABANDONED,,MILLER GAS UNIT,WEATHERLY OIL & GAS  LLC,544907,MILLER GAS UNIT,902815,Y,4828133111,20060818,20060313,20040913,,9,2021,D,7,0,D, , , , , , ,O,,,,,,,,
34731997,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,BENNETT G.U.,213660,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-09-02,680506,Enf,,21,,L,,9400,201709,201709,Y,TEMP ABANDONED,,BENNETT G.U.,WEATHERLY OIL & GAS  LLC,555407,BENNETT G.U.,902815,Y,4828133212,20060508,20050811,20050603,,9,2021,D,3,9,D, , , , , , ,O,,,,,,,,
34731974,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SMITH FAMILY TRUST GAS UNIT,215208,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,539063,Enf,,21,,L,,8600,201905,201905,Y,TEMP ABANDONED,,SMITH FAMILY TRUST GAS UNIT,WEATHERLY OIL & GAS  LLC,551642,SMITH FAMILY TRUST GAS UNIT,902815,Y,4828133189,20060821,20060419,20050214,,9,2021,D,2,1,,,,,,,,,,,,,,,,
34731983,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,HARTT GAS UNIT,211637,6L,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,539851,Enf,,21,,L,,9000,201811,201811,Y,TEMP ABANDONED,,HARTT GAS UNIT,WEATHERLY OIL & GAS  LLC,552919,HARTT GAS UNIT,902815,Y,4828133198,20060213,20051205,20051001,,9,2021,D,2,7,D, , , , , , ,O,,,,,,,,
34731986,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,MARTIN GAS UNIT,212958,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-13,548475,Enf,,21,,L,,9347,201210,201210,Y,PRODUCING,,MARTIN GAS UNIT,WEATHERLY OIL & GAS  LLC,552953,MARTIN GAS UNIT,902815,Y,4828133201,20180504,20180329,20180316,,9,2021,D,8,8,D, , , , , , ,O,,,,,,,,
34731949,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,BLACKSHEAR GAS UNIT,206541,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,540171,Enf,,21,,L,Y,9175,201210,201210,Y,TEMP ABANDONED,,BLACKSHEAR GAS UNIT,WEATHERLY OIL & GAS  LLC,549688,BLACKSHEAR GAS UNIT,902815,Y,4828133163,20080825,20080509,20041118,,9,2021,D,8,8,D, , , , , , ,O,,,,,,,,
34731950,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,WEATHERLY GAS UNIT,205930,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-02-21,588859,Enf,,21,,L,,9500,200904,200904,Y,TEMP ABANDONED,,WEATHERLY GAS UNIT,WEATHERLY OIL & GAS  LLC,549686,WEATHERLY GAS UNIT,902815,Y,4828133164,20050420,20041115,20041014,,9,2021,D,12,2,D, , , , , , ,O,,,,,,,,
34732029,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SCROGGINS GAS UNIT,218529,4,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-04,545058,Enf,,21,,L,,9150,201904,201904,Y,TEMP ABANDONED,,SCROGGINS GAS UNIT,WEATHERLY OIL & GAS  LLC,559257,SCROGGINS GAS UNIT,902815,Y,4828133240,20070110,20060224,20050831,,9,2021,D,2,2,D, , , , , , ,O,,,,,,,,
34732042,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KEY GAS UNIT,215484,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-12,548300,Enf,,21,,L,,8965,201910,201910,Y,PRODUCING,,KEY GAS UNIT,WEATHERLY OIL & GAS  LLC,560635,KEY GAS UNIT,902815,Y,4828133252,20060822,20051024,20050601,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732044,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,FOSHEE GAS UNIT,217211,4,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-11-13,710528,Enf,,21,,L,,8905,201403,201403,Y,PRODUCING,,FOSHEE GAS UNIT,WEATHERLY OIL & GAS  LLC,560634,FOSHEE GAS UNIT,902815,Y,4828133254,20070123,20060113,20050726,,9,2021,D,7,3,D, , , , , , ,O,,,,,,,,
34732046,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,ADAMS GAS UNIT,216563,7,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-08,547680,Enf,,21,,L,,8950,201909,201909,Y,TEMP ABANDONED,,ADAMS GAS UNIT,WEATHERLY OIL & GAS  LLC,560630,ADAMS GAS UNIT,902815,Y,4828133256,20061011,20051220,20050812,,9,2021,D,1,9,,,,,,,,,,,,,,,,
34732047,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,ADAMS GAS UNIT,216347,8,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-08,547683,Enf,,21,,L,,8875,201710,201710,Y,TEMP ABANDONED,,ADAMS GAS UNIT,WEATHERLY OIL & GAS  LLC,560631,ADAMS GAS UNIT,902815,Y,4828133257,20061002,20051212,20050806,,9,2021,D,3,8,D, , , , , , ,O,,,,,,,,
34731998,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KUBIAK GAS UNIT,212955,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-12-09,719391,Enf,,21,,L,,9200,201910,201910,Y,TEMP ABANDONED,,KUBIAK GAS UNIT,WEATHERLY OIL & GAS  LLC,555406,KUBIAK GAS UNIT,902815,Y,4828133213,20060818,20060321,20050221,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34731999,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,HOLLY SPRINGS,210461,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2021-01-29,738473,Enf,,21,,L,,9100,201910,201910,Y,TEMP ABANDONED,,HOLLY SPRINGS,WEATHERLY OIL & GAS  LLC,555965,HOLLY SPRINGS,902815,Y,4828133214,20051107,20050510,20050426,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732005,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SMC,214743,1,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-09-23,689953,Enf,,21,,L,,8950,201910,201910,Y,PRODUCING,,SMC,WEATHERLY OIL & GAS  LLC,556452,SMC,902815,Y,4828133218,20060821,20060403,20050525,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732070,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,DURRETT GAS UNIT,215769,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-11-18,550678,Enf,,21,,L,,9007,201512,201512,Y,PRODUCING,,DURRETT GAS UNIT,WEATHERLY OIL & GAS  LLC,601604,DURRETT GAS UNIT,902815,Y,4828133278,20060911,20051028,20050701,,9,2021,D,5,6,D, , , , , , ,O,,,,,,,,
34732048,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SCROGGINS GAS UNIT,215486,7,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,540136,Enf,,21,,L,,9120,201910,201910,Y,TEMP ABANDONED,,SCROGGINS GAS UNIT,WEATHERLY OIL & GAS  LLC,560633,SCROGGINS GAS UNIT,902815,Y,4828133258,20080619,20080325,20080310,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732049,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SCROGGINS GAS UNIT,215771,6,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,540166,Enf,,21,,L,,9175,201910,201910,Y,TEMP ABANDONED,,SCROGGINS GAS UNIT,WEATHERLY OIL & GAS  LLC,560632,SCROGGINS GAS UNIT,902815,Y,4828133259,20060911,20051027,20050630,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732069,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SCROGGINS GAS UNIT,218991,5,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2021-02-01,738946,Enf,,21,,L,,10325,201908,201908,Y,TEMP ABANDONED,,SCROGGINS GAS UNIT,WEATHERLY OIL & GAS  LLC,601572,SCROGGINS GAS UNIT,902815,Y,4828133277,20070210,20060315,20051002,,9,2021,D,1,10,,,,,,,,,,,,,,,,
34732020,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,BRG GAS UNIT,225234,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-10-29,706367,Enf,,21,,L,,8950,201901,201901,Y,TEMP ABANDONED,,BRG GAS UNIT,WEATHERLY OIL & GAS  LLC,558865,BRG GAS UNIT,902815,Y,4828133233,20070523,20050729,20050416,,9,2021,D,2,5,D, , , , , , ,O,,,,,,,,
34732026,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,HART GAS UNIT,214847,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,539073,Enf,,21,,L,,8992,201903,201903,Y,TEMP ABANDONED,,HART GAS UNIT,WEATHERLY OIL & GAS  LLC,559254,HART GAS UNIT,902815,Y,4828133237,20060911,20050930,20050621,,9,2021,D,2,3,D, , , , , , ,O,,,,,,,,
34732027,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SOLOMON GAS UNIT,214474,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-11-13,710519,Enf,,21,,L,,9350,201807,201807,Y,TEMP ABANDONED,,SOLOMON GAS UNIT,WEATHERLY OIL & GAS  LLC,559255,SOLOMON GAS UNIT,902815,Y,4828133238,20060818,20060330,20050507,,9,2021,D,2,11,D, , , , , , ,O,,,,,,,,
34732028,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,BRG GAS UNIT,218666,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-24,540725,Enf,,21,,L,,8910,201910,201910,Y,TEMP ABANDONED,,BRG GAS UNIT,WEATHERLY OIL & GAS  LLC,559256,BRG GAS UNIT,902815,Y,4828133239,20070125,20050930,20050507,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732079,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,FOSHEE GAS UNIT,216344,5,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-09-23,689957,Enf,,21,,L,,8892,201909,201909,Y,TEMP ABANDONED,,FOSHEE GAS UNIT,WEATHERLY OIL & GAS  LLC,602473,FOSHEE GAS UNIT,902815,Y,4828133287,20061002,20051212,20050721,,9,2021,D,1,9,,,,,,,,,,,,,,,,
34732088,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,PETERSON GAS UNIT,217770,5,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-25,540928,Enf,,21,,L,,9011,201910,201910,Y,TEMP ABANDONED,,PETERSON GAS UNIT,WEATHERLY OIL & GAS  LLC,603194,PETERSON GAS UNIT,902815,Y,4828133296,20061206,20060130,20050816,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732133,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,WEATHERLY GAS UNIT,220647,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-02-20,588174,Enf,,21,,L,,10805,200902,200902,Y,TEMP ABANDONED,,WEATHERLY GAS UNIT,WEATHERLY OIL & GAS  LLC,606258,WEATHERLY GAS UNIT,902815,Y,4828133335,20070306,20060321,20051112,,9,2021,D,12,4,D, , , , , , ,O,,,,,,,,
34732135,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KING GAS UNIT,220657,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,538941,Enf,,21,,L,,9740,201012,201012,Y,TEMP ABANDONED,,KING GAS UNIT,WEATHERLY OIL & GAS  LLC,606541,KING GAS UNIT,902815,Y,4828133337,20070307,20060428,20060227,,9,2021,D,10,6,D, , , , , , ,O,,,,,,,,
34732139,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KING GAS UNIT,220658,4,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,538927,Enf,,21,,L,,9750,201604,201604,Y,PRODUCING,,KING GAS UNIT,WEATHERLY OIL & GAS  LLC,606542,KING GAS UNIT,902815,Y,4828133340,20070306,20060322,20060213,,9,2021,D,5,2,D, , , , , , ,O,,,,,,,,
34732142,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,STANALAND GAS UNIT,220660,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-25,541330,Enf,,21,,L,,10425,201910,201910,Y,TEMP ABANDONED,,STANALAND GAS UNIT,WEATHERLY OIL & GAS  LLC,606992,STANALAND GAS UNIT,902815,Y,4828133342,20070821,20070726,20070722,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732147,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KUBIAK GAS UNIT,219088,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-11-13,710529,Enf,,21,,L,,10553,201809,201809,Y,TEMP ABANDONED,,KUBIAK GAS UNIT,WEATHERLY OIL & GAS  LLC,607313,KUBIAK GAS UNIT,902815,Y,4828133346,20070210,20060320,20051212,,9,2021,D,2,9,D, , , , , , ,O,,,,,,,,
34732152,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,WEATHERLY GAS UNIT,219232,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2020-02-21,588858,Enf,,21,,L,,9825,200906,200906,Y,TEMP ABANDONED,,WEATHERLY GAS UNIT,WEATHERLY OIL & GAS  LLC,607655,WEATHERLY GAS UNIT,902815,Y,4828133350,20070205,20060328,20060304,,9,2021,D,12,0,D, , , , , , ,O,,,,,,,,
34732174,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,MCLAIN GAS UNIT,221445,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-30,543063,Enf,,21,,L,,9786,201710,201710,Y,TEMP ABANDONED,,MCLAIN GAS UNIT,WEATHERLY OIL & GAS  LLC,610525,MCLAIN GAS UNIT,902815,Y,4828133366,20070307,20060628,20060529,,9,2021,D,3,8,D, , , , , , ,O,,,,,,,,
34732176,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,MILLER GAS UNIT,221423,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2021-02-24,745917,Enf,,21,,L,,13279,200904,200904,Y,TEMP ABANDONED,,MILLER GAS UNIT,WEATHERLY OIL & GAS  LLC,610744,MILLER GAS UNIT,902815,Y,4828133368,20070313,20060703,20060224,,9,2021,D,12,2,D, , , , , , ,O,,,,,,,,
34732182,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SHUMATE GAS UNIT,219392,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-22,538924,Enf,,21,,L,,10750,201102,201102,Y,TEMP ABANDONED,,SHUMATE GAS UNIT,WEATHERLY OIL & GAS  LLC,611210,SHUMATE GAS UNIT,902815,Y,4828133373,20070305,20060420,20060310,,9,2021,D,10,4,D, , , , , , ,O,,,,,,,,
34732185,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,ADAMS GAS UNIT,222395,9,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-23,539815,Enf,,21,,L,,9496,201909,201909,Y,TEMP ABANDONED,,ADAMS GAS UNIT,WEATHERLY OIL & GAS  LLC,611224,ADAMS GAS UNIT,902815,Y,4828133376,20070328,20061002,20060820,,9,2021,D,1,9,,,,,,,,,,,,,,,,
34732191,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,TEMPLE-INLAND GAS UNIT,219819,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2021-02-04,740796,Enf,,21,,L,,10301,201910,201910,Y,TEMP ABANDONED,,TEMPLE-INLAND GAS UNIT,WEATHERLY OIL & GAS  LLC,611855,TEMPLE-INLAND GAS UNIT,902815,Y,4828133381,20070717,20070607,20070523,,9,2021,D,1,8,,,,,,,,,,,,,,,,
34732199,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,STANALAND GAS UNIT,221716,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-25,541329,Enf,,21,,L,,9553,201003,201003,Y,TEMP ABANDONED,,STANALAND GAS UNIT,WEATHERLY OIL & GAS  LLC,612752,STANALAND GAS UNIT,902815,Y,4828133387,20070312,20060711,20060529,,9,2021,D,11,3,D, , , , , , ,O,,,,,,,,
34732208,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,SMC,222388,2,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-31,544058,Enf,,21,,L,,9528,200902,200902,Y,TEMP ABANDONED,,SMC,WEATHERLY OIL & GAS  LLC,613264,SMC,902815,Y,4828133394,20070716,20070517,20070510,,9,2021,D,12,4,D, , , , , , ,O,,,,,,,,
34732216,G,06,NACOGDOCHES,347,,"WEATHERLY OIL & GAS, LLC",902815,KUBIAK GAS UNIT,221182,3,NACONICHE CREEK (ROD.-TP CONS.),64300287,,2019-10-28,541960,Enf,,21,,L,,10588,201901,201901,Y,PRODUCING,,KUBIAK GAS UNIT,WEATHERLY OIL & GAS  LLC,613872,KUBIAK GAS UNIT,902815,Y,4828133401,20070307,20060613,20060502,,9,2021,D,2,5,D, , , , , , ,O,,,,,,,,
